date,province_thai,month,year,value_tourist,value_revenue,tourist_growth_12m,revenue_growth_12m,tourist_vol,revenue_vol,volatility,lag1_tourist,lag12_tourist,lag1_revenue,lag12_revenue,value_tourist_log,value_revenue_log,lag1_tourist_log,lag12_tourist_log,lag1_revenue_log,lag12_revenue_log,deep_season_label,province_enc,season_enc
2024-05-01,สิงห์บุรี,5,2024,82932.0,129870000.0,0.5274534988211912,0.6410510634102231,0.17976829105156408,0.22704827737827207,0.05910987476803679,87897.0,54084.0,137600000.0,66550000.0,-0.21235761899563693,-0.37780112134867183,-0.17496843448572302,-0.4675884310924085,-0.3449581304130419,-0.6888426894856848,Survival,57,4
2024-06-01,สิงห์บุรี,6,2024,84874.0,132960000.00000004,0.6773041988827103,0.7476569288489437,0.11316635318515504,0.07253633569556049,-0.1637231048507244,82932.0,50782.0,129870000.0,63360000.0,-0.19824240941817872,-0.36611096936289056,-0.2104361959327806,-0.5075645868806536,-0.3735020699601591,-0.7134168219174035,Survival,57,4
2024-07-01,สิงห์บุรี,7,2024,78295.0,132130000.0,0.6728442072785771,0.824436315165514,0.10351527394722705,0.06987450264516491,-0.17613174667179146,84874.0,46961.0,132960000.00000004,59940000.0,-0.24744452706595307,-0.36922413887876504,-0.19631684169778596,-0.5572040656568168,-0.36189314256708777,-0.7411766788758273,Survival,57,4
2024-08-01,สิงห์บุรี,8,2024,78270.0,132040000.0,0.4941203351015696,0.6926837813119252,0.07250577238016713,0.041663583889172066,-0.23581258960110077,78295.0,52086.0,132130000.0,65280000.0,-0.24763927423782903,-0.3695628860153441,-0.24553340659316206,-0.49147534901897755,-0.3649846814038854,-0.6984819937058753,Survival,57,4
2024-09-01,สิงห์บุรี,9,2024,76026.0,128320000.00000004,0.29054914149648337,0.48136794934722066,0.05629383651575385,0.023985815431256604,-0.2699657771257478,78270.0,57801.0,132040000.0,74120000.0,-0.2653780872046675,-0.3837702934530836,-0.24572821094876804,-0.4254094452474997,-0.3653210748843072,-0.6349466402089783,Survival,57,4
2024-10-01,สิงห์บุรี,10,2024,71770.0,138180000.0,0.10503685903411085,0.5582364286072885,0.06002184430880641,0.025493773698341167,-0.2646891028584326,76026.0,62707.0,128320000.00000004,75210000.0,-0.30050860276578595,-0.3469663304917479,-0.2634722325740006,-0.3737121394555363,-0.379429767533394,-0.6276431587814769,Survival,57,4
2024-11-01,สิงห์บุรี,11,2024,73013.0,140579999.99999997,0.2505267279355052,0.6818364726005595,0.060736986057710676,0.03360546079727654,-0.2557936478252175,71770.0,57110.0,138180000.0,70020000.0,-0.29003756790089813,-0.3384056533217979,-0.2986130635296783,-0.4330414296948483,-0.34288152296693314,-0.6634147932160152,Survival,57,4
2024-12-01,สิงห์บุรี,12,2024,78068.0,150290000.0000001,0.5198958407655884,0.922425867693695,0.037935858274643776,0.05791875619184452,-0.2542697235232204,73013.0,51144.0,140579999.99999997,64240000.0,-0.24921511699791754,-0.3052010492785739,-0.28813895404848183,-0.5030570400106721,-0.3343803264194161,-0.7065163043555751,Survival,57,4
2025-01-01,สิงห์บุรี,1,2025,73099.0,132190000.0,-0.01776588105243184,0.024259142238431515,0.037285790078857725,0.05786181082299075,-0.2549822339253753,78068.0,70868.0,150290000.0000001,120080000.0,-0.2893197107208869,-0.36899843561719947,-0.2473045164245205,-0.296073790718175,-0.30140643198910266,-0.3935753507637914,Survival,57,4
2025-02-01,สิงห์บุรี,2,2025,71723.0,124290000.0,0.026315130696807083,0.021046209944696633,0.03451956603110549,0.06914203025461788,-0.24640204455093237,73099.0,66902.0,132190000.0,113360000.0,-0.30090808041187767,-0.3996341202088739,-0.2874208860836321,-0.33261939187598233,-0.3647605463559338,-0.42238624850034917,Survival,57,4
2025-03-01,สิงห์บุรี,3,2025,76272.0,129710000.0,0.020861003064353078,0.002622073212881341,0.03506335808296851,0.06753718077077214,-0.24747135141487717,71723.0,71480.0,124290000.0,121110000.0,-0.2634080838816609,-0.37841398718444863,-0.29901265847463315,-0.2906172175398461,-0.39518337049837066,-0.38930244462722596,Survival,57,4
2025-04-01,สิงห์บุรี,4,2025,89055.0,151640000.0,-0.03765203298865247,0.02511872671260224,0.08346991173586925,0.08153651525680108,-0.1845802745267637,76272.0,87897.0,129710000.0,137600000.0,-0.16891874623059977,-0.300755279197515,-0.26150165079772525,-0.1594186308507312,-0.37411067752983657,-0.3254409028069622,Survival,57,4
2025-05-01,สิงห์บุรี,5,2025,84950.0,136090000.0,-0.02553051749911387,-0.014139463426209628,0.08646529156923997,0.08163603465384914,-0.18146131329945267,89055.0,82932.0,151640000.0,129870000.0,-0.19769660026059405,-0.3545432554997418,-0.16698456818522683,-0.19631624249670435,-0.2969915516573435,-0.35436555586757945,Survival,57,4
2025-06-01,สิงห์บุรี,6,2025,83592.0,133460000.0,-0.06837139202745847,-0.04614122385032607,0.08847799315977199,0.06890753221244195,-0.19226042657751038,84950.0,84874.0,136090000.0,132960000.00000004,-0.20752374265122703,-0.3642449321810923,-0.19577087227392784,-0.18162767947497527,-0.3504058025817348,-0.3426017908590316,Survival,57,4
2025-07-01,สิงห์บุรี,7,2025,81187.0,150400000.0,-0.011838929376915355,0.051395370276440124,0.07708472996221803,0.08091404743043097,-0.19164240668997815,83592.0,78295.0,133460000.0,132130000.0,-0.22532579870601488,-0.3048373098982217,-0.20560090021433228,-0.23282836494166623,-0.360040070837771,-0.3457345640394886,Survival,57,4
2025-08-01,สิงห์บุรี,8,2025,80783.0,140600000.0,-0.017086141509524054,-0.0018598362591564352,0.05232926480956776,0.06432658900330811,-0.2333067602177494,81187.0,78270.0,150400000.0,132040000.0,-0.22836790019180475,-0.33833493007785004,-0.22340818349762043,-0.2330310226557941,-0.30104521991404626,-0.34607544427071923,Survival,57,4
2025-09-01,สิงห์บุรี,9,2025,77501.0,134030000.0,-0.030888005406343524,-0.01660188575625508,0.04801449728607321,0.057712363444255385,-0.2443207232388985,80783.0,76026.0,140600000.0,128320000.00000004,-0.25366028025417386,-0.36212615852197927,-0.22645117823751187,-0.2514903782016146,-0.334310094569138,-0.3603723159180295,Survival,57,4
2025-10-01,สิงห์บุรี,10,2025,65242.0,129350000.0,-0.15076888204445016,-0.09520427496968314,0.09069765687077296,0.05377007925736948,-0.20527864810758029,77501.0,71770.0,134030000.0,138180000.0,-0.3586620576236871,-0.3797957039326492,-0.25175098491675574,-0.2880478794539795,-0.3579360186748127,-0.3233365979746652,Critical Risk,57,0
2025-11-01,สิงห์บุรี,11,2025,69424.0,135010000.0,-0.10536039396518262,-0.07759811950695794,0.0959952301183648,0.05419817688791456,-0.19950846170095,65242.0,73013.0,129350000.0,140579999.99999997,-0.3207750191280305,-0.3585043311630803,-0.3567835940217471,-0.2771515158773982,-0.3754827939426224,-0.3147220141211942,Critical Risk,57,0
2025-12-01,สิงห์บุรี,12,2025,81880.0,161200000.00000003,0.0010791853375062633,0.003770042930679617,0.09221223872063568,0.08424835530134055,-0.1730370544747443,69424.0,78068.0,135010000.0,150290000.0000001,-0.22014262434771514,-0.2703613071395411,-0.3188854307320327,-0.23467087543777904,-0.35433935621132734,-0.28130832030083425,Survival,57,4
2026-01-01,สิงห์บุรี,1,2026,71292.0,129750000.0,-0.0788162026014819,-0.06225235741784813,0.09013709847022586,0.08626745035793644,-0.17309353540464492,81880.0,73099.0,161200000.00000003,132190000.0,-0.30458363010184925,-0.37826069988123934,-0.21822348720069493,-0.27640449966263125,-0.26680876060063025,-0.3455074395218647,Critical Risk,57,0
2026-02-01,สิงห์บุรี,2,2026,74335.0,132960000.0,-0.01240308020857314,0.0017130647417782194,0.08103758290464753,0.08791200995717348,-0.18060645161910377,71292.0,71723.0,129750000.0,124290000.0,-0.2790948716210881,-0.36611096936289056,-0.3026892874184861,-0.2884635837018116,-0.3739584552853867,-0.3763360373750658,Survival,57,4
2026-03-01,สิงห์บุรี,3,2026,72136.0,125960000.0,-0.110869327680396,-0.06983149815161938,0.07691996443642679,0.094874799456062,-0.17773916016014388,74335.0,76272.0,132960000.0,129710000.0,-0.2974066979891636,-0.39299874578340505,-0.27719304465813627,-0.2494403542324906,-0.36189314256708777,-0.35498228092663897,Critical Risk,57,0
2020-01-01,สุพรรณบุรี,1,2020,223794.0,469100000.0,-0.10806346299344316,-0.07639377854436254,0.427781963083952,0.3468047676347193,0.4297393497010699,466214.0,235981.0,696280000.0,487610000.0,0.3930087171918123,0.2606784545792674,0.8427959476613655,0.46728899520224965,0.45551907642418377,0.30749532413771646,Mixed,58,2
2020-02-01,สุพรรณบุรี,2,2020,165744.0,343360000.0,-0.3037980165453156,-0.21552856288388214,0.45618507018632565,0.3398605238927736,0.4513650498678193,223794.0,215765.0,469100000.0,445830000.0,0.20989209165323844,0.10554980373662104,0.3951078943385734,0.4104544343947497,0.2605412724978098,0.2626811819440418,Mixed,58,2
2020-03-01,สุพรรณบุรี,3,2020,76234.0,157760000.0,-0.7621375050610072,-0.5225987681798737,0.5792831036241588,0.4560730629294545,0.6925361967334369,165744.0,220179.0,343360000.0,455060000.0,-0.26371197804369345,-0.2810852789265892,0.21193750015434717,0.42330546123777646,0.10649047432103657,0.27293269382459967,Critical Risk,58,0
2020-04-01,สุพรรณบุรี,4,2020,0.0,0.0,-1.138249345032084,-0.7739804069442546,0.8548283743646122,0.7315506802127557,1.2478431373327548,76234.0,199163.0,157760000.0,422080000.0,-7.119045374539014,-9.665561730259776,-0.2618056341923846,0.359645410741011,-0.27745822093207917,0.23529445398910734,Critical Risk,58,0
2020-05-01,สุพรรณบุรี,5,2020,1157.0,1990000.0,-1.1308570798240547,-0.7699791490636548,1.1342768891387216,0.9961458722620451,1.7961166355025617,0.0,170020.0,0.0,360630000.0,-2.8171036775725384,-2.4550881069404484,-7.11915196638451,0.25924902273611267,-9.596730192590178,0.15657927759595536,Critical Risk,58,0
2020-06-01,สุพรรณบุรี,6,2020,55206.0,96210000.0,-0.800550881305591,-0.5888588419848692,1.0403005180624478,1.070966746995184,1.7768122104030564,1157.0,177583.0,1990000.0,376850000.0,-0.4605196186490646,-0.5269461558460695,-2.815947087672297,0.2868675163236071,-2.4363558138326167,0.1785889425860332,Critical Risk,58,0
2020-07-01,สุพรรณบุรี,7,2020,142273.0,199880000.0,-0.4098862897866498,-0.35967785473461034,0.947685402483251,0.9819820152721527,1.5938004738481926,55206.0,212187.0,96210000.0,349830000.0,0.11677526835007566,-0.16343878807201145,-0.4586710635444535,0.39984293574181373,-0.5216108266831962,0.14136818647849317,Mixed,58,2
2020-08-01,สุพรรณบุรี,8,2020,122193.0,154500000.0,-0.4742611693422497,-0.4343621870748314,0.9005137438808222,0.8328193575131364,1.395939711758338,142273.0,199908.0,199880000.0,329870000.0,0.023994368291224616,-0.2914661459343328,0.1187933349019663,0.3620147529369331,-0.16062915215336834,0.11197741809716037,Mixed,58,2
2020-09-01,สุพรรณบุรี,9,2020,123743.0,157710000.0,-0.4926900573251033,-0.44114920429782145,0.8661400708299404,0.8328225802762336,1.3613020405995535,122193.0,208223.0,154500000.0,343590000.0,0.03168112593990496,-0.28124286888666206,0.02598519153124283,0.38787567454499844,-0.2877669604178106,0.1323640361481414,Mixed,58,2
2020-10-01,สุพรรณบุรี,10,2020,215680.0,259610000.0,-0.6443861742167544,-0.5082157467691644,0.6726733359947797,0.6109613359914516,0.9427449997884828,123743.0,474403.0,157710000.0,708320000.0,0.3704880852896734,-0.033452549323304395,0.033674206247226654,0.9104257113872154,-0.27761471593801135,0.4942897521254644,Mixed,58,2
